collection_id,bin_id,collection_date,location_type,district,fill_level_percent,fill_level_category,waste_type_primary,days_since_last_collection,nearby_population,overflow_reported,odor_complaint,priority_score,priority_category
COL_0036578,BIN_00170,2022-05-17,industrial,Kasoa,42.4,medium,recyclable,5,185,0,0,29,LOW
COL_0036579,BIN_00170,2022-05-20,industrial,Kasoa,34.8,medium,general,3,185,0,0,23,LOW
COL_0036580,BIN_00170,2022-05-23,industrial,Kasoa,27.6,low,general,3,185,0,0,17,LOW
COL_0036581,BIN_00170,2022-05-26,industrial,Kasoa,42.4,medium,organic,3,185,0,0,28,LOW
COL_0036582,BIN_00170,2022-05-30,industrial,Kasoa,24.3,low,recyclable,4,185,0,0,19,LOW
COL_0036583,BIN_00170,2022-06-03,industrial,Kasoa,36.0,medium,hazardous,4,185,0,0,47,MEDIUM
COL_0036584,BIN_00170,2022-06-06,industrial,Kasoa,26.9,low,general,3,185,0,0,17,LOW
COL_0036585,BIN_00170,2022-06-09,industrial,Kasoa,36.3,medium,general,3,185,0,0,23,LOW
COL_0036586,BIN_00170,2022-06-12,industrial,Kasoa,19.9,low,construction,3,185,0,0,12,LOW
COL_0036587,BIN_00170,2022-06-15,industrial,Kasoa,27.7,low,organic,3,185,0,0,22,LOW
COL_0036588,BIN_00170,2022-06-18,industrial,Kasoa,29.4,low,general,3,185,0,0,17,LOW
COL_0036589,BIN_00170,2022-06-21,industrial,Kasoa,25.0,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036590,BIN_00170,2022-06-25,industrial,Kasoa,39.9,medium,construction,4,185,0,0,22,LOW
COL_0036591,BIN_00170,2022-06-28,industrial,Kasoa,24.0,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036592,BIN_00170,2022-07-01,industrial,Kasoa,43.1,medium,construction,3,185,0,0,18,LOW
COL_0036593,BIN_00170,2022-07-04,industrial,Kasoa,22.8,low,general,3,185,0,0,17,LOW
COL_0036594,BIN_00170,2022-07-07,industrial,Kasoa,39.1,medium,general,3,185,0,0,23,LOW
COL_0036595,BIN_00170,2022-07-10,industrial,Kasoa,18.5,low,recyclable,3,185,0,0,15,LOW
COL_0036596,BIN_00170,2022-07-13,industrial,Kasoa,33.2,medium,general,3,185,0,0,23,LOW
COL_0036597,BIN_00170,2022-07-16,industrial,Kasoa,33.5,medium,general,3,185,0,0,23,LOW
COL_0036598,BIN_00170,2022-07-19,industrial,Kasoa,37.6,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036599,BIN_00170,2022-07-22,industrial,Kasoa,33.8,medium,recyclable,3,185,0,0,21,LOW
COL_0036600,BIN_00170,2022-07-25,industrial,Kasoa,21.3,low,general,3,185,0,0,17,LOW
COL_0036601,BIN_00170,2022-07-29,industrial,Kasoa,49.4,medium,hazardous,4,185,0,0,47,MEDIUM
COL_0036602,BIN_00170,2022-08-01,industrial,Kasoa,30.6,medium,recyclable,3,185,0,0,21,LOW
COL_0036603,BIN_00170,2022-08-07,industrial,Kasoa,82.4,high,organic,6,185,0,0,56,HIGH
COL_0036604,BIN_00170,2022-08-10,industrial,Kasoa,48.3,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036605,BIN_00170,2022-08-14,industrial,Kasoa,39.7,medium,construction,4,185,0,0,22,LOW
COL_0036606,BIN_00170,2022-08-17,industrial,Kasoa,50.0,medium,general,3,185,0,0,33,MEDIUM
COL_0036607,BIN_00170,2022-08-21,industrial,Kasoa,37.4,medium,recyclable,4,185,0,0,25,LOW
COL_0036608,BIN_00170,2022-08-24,industrial,Kasoa,43.9,medium,recyclable,3,185,0,0,21,LOW
COL_0036609,BIN_00170,2022-08-27,industrial,Kasoa,38.0,medium,recyclable,3,185,0,0,21,LOW
COL_0036610,BIN_00170,2022-08-30,industrial,Kasoa,41.6,medium,general,3,185,0,0,23,LOW
COL_0036611,BIN_00170,2022-09-02,industrial,Kasoa,44.3,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036612,BIN_00170,2022-09-05,industrial,Kasoa,19.1,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036613,BIN_00170,2022-09-09,industrial,Kasoa,46.7,medium,hazardous,4,185,0,0,47,MEDIUM
COL_0036614,BIN_00170,2022-09-12,industrial,Kasoa,18.4,low,general,3,185,0,0,17,LOW
COL_0036615,BIN_00170,2022-09-15,industrial,Kasoa,35.1,medium,general,3,185,0,0,23,LOW
COL_0036616,BIN_00170,2022-09-18,industrial,Kasoa,20.9,low,general,3,185,0,0,17,LOW
COL_0036617,BIN_00170,2022-09-21,industrial,Kasoa,33.3,medium,organic,3,185,0,0,28,LOW
COL_0036618,BIN_00170,2022-09-24,industrial,Kasoa,21.5,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036619,BIN_00170,2022-09-27,industrial,Kasoa,29.6,low,general,3,185,0,0,17,LOW
COL_0036620,BIN_00170,2022-09-30,industrial,Kasoa,29.7,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036621,BIN_00170,2022-10-06,industrial,Kasoa,48.9,medium,organic,6,185,0,0,36,MEDIUM
COL_0036622,BIN_00170,2022-10-11,industrial,Kasoa,38.4,medium,general,5,185,0,0,31,MEDIUM
COL_0036623,BIN_00170,2022-10-15,industrial,Kasoa,48.2,medium,organic,4,185,0,0,32,MEDIUM
COL_0036624,BIN_00170,2022-10-18,industrial,Kasoa,31.3,medium,recyclable,3,185,0,0,21,LOW
COL_0036625,BIN_00170,2022-10-21,industrial,Kasoa,38.0,medium,organic,3,185,0,0,28,LOW
COL_0036626,BIN_00170,2022-10-24,industrial,Kasoa,17.2,low,general,3,185,0,0,17,LOW
COL_0036627,BIN_00170,2022-10-27,industrial,Kasoa,36.0,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036628,BIN_00170,2022-10-30,industrial,Kasoa,26.2,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036629,BIN_00170,2022-11-02,industrial,Kasoa,29.9,low,general,3,185,0,0,17,LOW
COL_0036630,BIN_00170,2022-11-05,industrial,Kasoa,30.5,medium,recyclable,3,185,0,0,21,LOW
COL_0036631,BIN_00170,2022-11-08,industrial,Kasoa,26.4,low,organic,3,185,0,0,22,LOW
COL_0036632,BIN_00170,2022-11-12,industrial,Kasoa,36.2,medium,general,4,185,0,0,27,LOW
COL_0036633,BIN_00170,2022-11-15,industrial,Kasoa,33.3,medium,general,3,185,0,0,23,LOW
COL_0036634,BIN_00170,2022-11-18,industrial,Kasoa,34.4,medium,organic,3,185,0,0,28,LOW
COL_0036635,BIN_00170,2022-11-21,industrial,Kasoa,16.1,low,general,3,185,0,0,17,LOW
COL_0036636,BIN_00170,2022-11-25,industrial,Kasoa,53.0,medium,e_waste,4,185,0,0,47,MEDIUM
COL_0036637,BIN_00170,2022-11-28,industrial,Kasoa,16.2,low,e_waste,3,185,0,0,27,LOW
COL_0036638,BIN_00170,2022-12-02,industrial,Kasoa,65.4,high,recyclable,4,185,0,0,35,MEDIUM
COL_0036639,BIN_00170,2022-12-06,industrial,Kasoa,44.8,medium,general,4,185,0,0,27,LOW
COL_0036640,BIN_00170,2022-12-09,industrial,Kasoa,48.8,medium,general,3,185,0,0,23,LOW
COL_0036641,BIN_00170,2022-12-15,industrial,Kasoa,70.5,high,e_waste,6,185,0,0,51,HIGH
COL_0036642,BIN_00170,2022-12-18,industrial,Kasoa,25.7,low,organic,3,185,0,0,22,LOW
COL_0036643,BIN_00170,2022-12-22,industrial,Kasoa,75.8,high,general,4,185,0,0,47,MEDIUM
COL_0036644,BIN_00170,2022-12-25,industrial,Kasoa,46.8,medium,general,3,185,0,0,23,LOW
COL_0036645,BIN_00170,2022-12-29,industrial,Kasoa,95.7,critical,recyclable,4,185,0,0,52,HIGH
COL_0036646,BIN_00170,2023-01-01,industrial,Kasoa,42.9,medium,general,3,185,0,0,23,LOW
COL_0036647,BIN_00170,2023-01-04,industrial,Kasoa,46.0,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036648,BIN_00170,2023-01-08,industrial,Kasoa,45.9,medium,construction,4,185,0,0,22,LOW
COL_0036649,BIN_00170,2023-01-11,industrial,Kasoa,48.0,medium,recyclable,3,185,0,0,21,LOW
COL_0036650,BIN_00170,2023-01-14,industrial,Kasoa,41.1,medium,recyclable,3,185,0,0,21,LOW
COL_0036651,BIN_00170,2023-01-17,industrial,Kasoa,30.6,medium,general,3,185,0,0,23,LOW
COL_0036652,BIN_00170,2023-01-21,industrial,Kasoa,53.9,medium,general,4,185,0,0,37,MEDIUM
COL_0036653,BIN_00170,2023-01-25,industrial,Kasoa,55.1,medium,general,4,185,0,0,37,MEDIUM
COL_0036654,BIN_00170,2023-01-28,industrial,Kasoa,46.3,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036655,BIN_00170,2023-01-31,industrial,Kasoa,38.6,medium,recyclable,3,185,0,0,21,LOW
COL_0036656,BIN_00170,2023-02-03,industrial,Kasoa,50.2,medium,recyclable,3,185,0,0,31,MEDIUM
COL_0036657,BIN_00170,2023-02-08,industrial,Kasoa,53.7,medium,general,5,185,0,0,41,MEDIUM
COL_0036658,BIN_00170,2023-02-11,industrial,Kasoa,41.8,medium,recyclable,3,185,0,0,21,LOW
COL_0036659,BIN_00170,2023-02-15,industrial,Kasoa,53.2,medium,general,4,185,0,0,37,MEDIUM
COL_0036660,BIN_00170,2023-02-19,industrial,Kasoa,42.6,medium,general,4,185,0,0,27,LOW
COL_0036661,BIN_00170,2023-02-22,industrial,Kasoa,41.4,medium,general,3,185,0,0,23,LOW
COL_0036662,BIN_00170,2023-02-26,industrial,Kasoa,41.6,medium,hazardous,4,185,0,0,47,MEDIUM
COL_0036663,BIN_00170,2023-03-01,industrial,Kasoa,56.1,medium,recyclable,3,185,0,0,31,MEDIUM
COL_0036664,BIN_00170,2023-03-04,industrial,Kasoa,32.9,medium,organic,3,185,0,0,28,LOW
COL_0036665,BIN_00170,2023-03-07,industrial,Kasoa,35.5,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036666,BIN_00170,2023-03-10,industrial,Kasoa,39.5,medium,general,3,185,0,0,23,LOW
COL_0036667,BIN_00170,2023-03-13,industrial,Kasoa,27.7,low,general,3,185,0,0,17,LOW
COL_0036668,BIN_00170,2023-03-16,industrial,Kasoa,46.9,medium,general,3,185,0,0,23,LOW
COL_0036669,BIN_00170,2023-03-19,industrial,Kasoa,23.9,low,recyclable,3,185,0,0,15,LOW
COL_0036670,BIN_00170,2023-03-22,industrial,Kasoa,50.5,medium,general,3,185,0,0,33,MEDIUM
COL_0036671,BIN_00170,2023-03-25,industrial,Kasoa,33.1,medium,general,3,185,0,0,23,LOW
COL_0036672,BIN_00170,2023-03-28,industrial,Kasoa,27.3,low,general,3,185,0,0,17,LOW
COL_0036673,BIN_00170,2023-04-01,industrial,Kasoa,60.4,high,general,4,185,0,0,37,MEDIUM
COL_0036674,BIN_00170,2023-04-05,industrial,Kasoa,51.3,medium,general,4,185,0,0,37,MEDIUM
COL_0036675,BIN_00170,2023-04-08,industrial,Kasoa,42.6,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036676,BIN_00170,2023-04-11,industrial,Kasoa,47.8,medium,general,3,185,0,0,23,LOW
COL_0036677,BIN_00170,2023-04-14,industrial,Kasoa,26.4,low,e_waste,3,185,0,0,27,LOW
COL_0036678,BIN_00170,2023-04-17,industrial,Kasoa,23.0,low,general,3,185,0,0,17,LOW
COL_0036679,BIN_00170,2023-04-20,industrial,Kasoa,30.1,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036680,BIN_00170,2023-04-23,industrial,Kasoa,22.9,low,recyclable,3,185,0,0,15,LOW
COL_0036681,BIN_00170,2023-04-26,industrial,Kasoa,36.0,medium,recyclable,3,185,0,0,21,LOW
COL_0036682,BIN_00170,2023-04-29,industrial,Kasoa,29.8,low,construction,3,185,0,0,12,LOW
COL_0036683,BIN_00170,2023-05-02,industrial,Kasoa,25.6,low,recyclable,3,185,0,0,15,LOW
COL_0036684,BIN_00170,2023-05-05,industrial,Kasoa,27.8,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036685,BIN_00170,2023-05-08,industrial,Kasoa,29.6,low,organic,3,185,0,0,22,LOW
COL_0036686,BIN_00170,2023-05-11,industrial,Kasoa,27.2,low,recyclable,3,185,0,0,15,LOW
COL_0036687,BIN_00170,2023-05-14,industrial,Kasoa,21.0,low,general,3,185,0,0,17,LOW
COL_0036688,BIN_00170,2023-05-17,industrial,Kasoa,27.0,low,construction,3,185,0,0,12,LOW
COL_0036689,BIN_00170,2023-05-20,industrial,Kasoa,23.7,low,general,3,185,0,0,17,LOW
COL_0036690,BIN_00170,2023-05-23,industrial,Kasoa,30.5,medium,general,3,185,0,0,23,LOW
COL_0036691,BIN_00170,2023-05-27,industrial,Kasoa,36.0,medium,general,4,185,0,0,27,LOW
COL_0036692,BIN_00170,2023-05-31,industrial,Kasoa,43.9,medium,general,4,185,0,0,27,LOW
COL_0036693,BIN_00170,2023-06-03,industrial,Kasoa,26.3,low,general,3,185,0,0,17,LOW
COL_0036694,BIN_00170,2023-06-06,industrial,Kasoa,27.2,low,general,3,185,0,0,17,LOW
COL_0036695,BIN_00170,2023-06-09,industrial,Kasoa,32.7,medium,general,3,185,0,0,23,LOW
COL_0036696,BIN_00170,2023-06-13,industrial,Kasoa,31.9,medium,organic,4,185,0,0,32,MEDIUM
COL_0036697,BIN_00170,2023-06-16,industrial,Kasoa,35.9,medium,recyclable,3,185,0,0,21,LOW
COL_0036698,BIN_00170,2023-06-19,industrial,Kasoa,18.3,low,general,3,185,0,0,17,LOW
COL_0036699,BIN_00170,2023-06-22,industrial,Kasoa,38.5,medium,construction,3,185,0,0,18,LOW
COL_0036700,BIN_00170,2023-06-25,industrial,Kasoa,21.4,low,recyclable,3,185,0,0,15,LOW
COL_0036701,BIN_00170,2023-06-28,industrial,Kasoa,31.4,medium,general,3,185,0,0,23,LOW
COL_0036702,BIN_00170,2023-07-02,industrial,Kasoa,27.6,low,construction,4,185,0,0,16,LOW
COL_0036703,BIN_00170,2023-07-05,industrial,Kasoa,34.8,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036704,BIN_00170,2023-07-08,industrial,Kasoa,26.7,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036705,BIN_00170,2023-07-11,industrial,Kasoa,33.4,medium,recyclable,3,185,0,0,21,LOW
COL_0036706,BIN_00170,2023-07-14,industrial,Kasoa,40.0,medium,general,3,185,0,0,23,LOW
COL_0036707,BIN_00170,2023-07-17,industrial,Kasoa,29.6,low,construction,3,185,0,0,12,LOW
COL_0036708,BIN_00170,2023-07-20,industrial,Kasoa,41.9,medium,recyclable,3,185,0,0,21,LOW
COL_0036709,BIN_00170,2023-07-23,industrial,Kasoa,22.3,low,e_waste,3,185,0,0,27,LOW
COL_0036710,BIN_00170,2023-07-26,industrial,Kasoa,41.6,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036711,BIN_00170,2023-07-29,industrial,Kasoa,27.6,low,e_waste,3,185,0,0,27,LOW
COL_0036712,BIN_00170,2023-08-01,industrial,Kasoa,29.7,low,general,3,185,0,0,17,LOW
COL_0036713,BIN_00170,2023-08-04,industrial,Kasoa,51.2,medium,recyclable,3,185,0,0,31,MEDIUM
COL_0036714,BIN_00170,2023-08-07,industrial,Kasoa,33.8,medium,recyclable,3,185,0,0,21,LOW
COL_0036715,BIN_00170,2023-08-10,industrial,Kasoa,45.4,medium,general,3,185,0,0,23,LOW
COL_0036716,BIN_00170,2023-08-13,industrial,Kasoa,32.1,medium,construction,3,185,0,0,18,LOW
COL_0036717,BIN_00170,2023-08-17,industrial,Kasoa,60.1,high,general,4,185,0,0,37,MEDIUM
COL_0036718,BIN_00170,2023-08-21,industrial,Kasoa,36.7,medium,recyclable,4,185,0,0,25,LOW
COL_0036719,BIN_00170,2023-08-24,industrial,Kasoa,51.2,medium,construction,3,185,0,0,28,LOW
COL_0036720,BIN_00170,2023-08-29,industrial,Kasoa,61.2,high,construction,5,185,0,0,36,MEDIUM
COL_0036721,BIN_00170,2023-09-01,industrial,Kasoa,48.5,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036722,BIN_00170,2023-09-04,industrial,Kasoa,23.6,low,general,3,185,0,0,17,LOW
COL_0036723,BIN_00170,2023-09-07,industrial,Kasoa,35.6,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036724,BIN_00170,2023-09-10,industrial,Kasoa,18.0,low,recyclable,3,185,0,0,15,LOW
COL_0036725,BIN_00170,2023-09-13,industrial,Kasoa,37.9,medium,recyclable,3,185,0,0,21,LOW
COL_0036726,BIN_00170,2023-09-17,industrial,Kasoa,30.9,medium,recyclable,4,185,0,0,25,LOW
COL_0036727,BIN_00170,2023-09-20,industrial,Kasoa,43.2,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036728,BIN_00170,2023-09-23,industrial,Kasoa,29.3,low,hazardous,3,185,0,0,37,MEDIUM
COL_0036729,BIN_00170,2023-09-27,industrial,Kasoa,37.1,medium,recyclable,4,185,0,0,25,LOW
COL_0036730,BIN_00170,2023-09-30,industrial,Kasoa,25.9,low,general,3,185,0,0,17,LOW
COL_0036731,BIN_00170,2023-10-03,industrial,Kasoa,31.8,medium,construction,3,185,0,0,18,LOW
COL_0036732,BIN_00170,2023-10-06,industrial,Kasoa,36.1,medium,organic,3,185,0,0,28,LOW
COL_0036733,BIN_00170,2023-10-09,industrial,Kasoa,17.8,low,construction,3,185,0,0,12,LOW
COL_0036734,BIN_00170,2023-10-13,industrial,Kasoa,52.3,medium,general,4,185,0,0,37,MEDIUM
COL_0036735,BIN_00170,2023-10-17,industrial,Kasoa,36.6,medium,construction,4,185,0,0,22,LOW
COL_0036736,BIN_00170,2023-10-20,industrial,Kasoa,42.9,medium,recyclable,3,185,0,0,21,LOW
COL_0036737,BIN_00170,2023-10-24,industrial,Kasoa,20.1,low,recyclable,4,185,0,0,19,LOW
COL_0036738,BIN_00170,2023-10-27,industrial,Kasoa,23.2,low,general,3,185,0,0,17,LOW
COL_0036739,BIN_00170,2023-10-31,industrial,Kasoa,26.1,low,construction,4,185,0,0,16,LOW
COL_0036740,BIN_00170,2023-11-03,industrial,Kasoa,28.0,low,organic,3,185,0,0,22,LOW
COL_0036741,BIN_00170,2023-11-06,industrial,Kasoa,22.7,low,general,3,185,0,0,17,LOW
COL_0036742,BIN_00170,2023-11-09,industrial,Kasoa,29.2,low,general,3,185,0,0,17,LOW
COL_0036743,BIN_00170,2023-11-12,industrial,Kasoa,19.4,low,general,3,185,0,0,17,LOW
COL_0036744,BIN_00170,2023-11-15,industrial,Kasoa,33.9,medium,general,3,185,0,0,23,LOW
COL_0036745,BIN_00170,2023-11-18,industrial,Kasoa,38.1,medium,construction,3,185,0,0,18,LOW
COL_0036746,BIN_00170,2023-11-21,industrial,Kasoa,28.1,low,recyclable,3,185,0,0,15,LOW
COL_0036747,BIN_00170,2023-11-24,industrial,Kasoa,39.7,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036748,BIN_00170,2023-11-28,industrial,Kasoa,28.8,low,recyclable,4,185,0,0,19,LOW
COL_0036749,BIN_00170,2023-12-01,industrial,Kasoa,43.4,medium,general,3,185,0,0,23,LOW
COL_0036750,BIN_00170,2023-12-05,industrial,Kasoa,50.0,medium,construction,4,185,0,0,32,MEDIUM
COL_0036751,BIN_00170,2023-12-09,industrial,Kasoa,55.7,medium,general,4,185,0,0,37,MEDIUM
COL_0036752,BIN_00170,2023-12-12,industrial,Kasoa,45.1,medium,hazardous,3,185,0,0,43,MEDIUM
COL_0036753,BIN_00170,2023-12-15,industrial,Kasoa,57.1,medium,general,3,185,0,0,33,MEDIUM
COL_0036754,BIN_00170,2023-12-18,industrial,Kasoa,28.9,low,e_waste,3,185,0,0,27,LOW
COL_0036755,BIN_00170,2023-12-21,industrial,Kasoa,58.9,medium,general,3,185,0,0,33,MEDIUM
COL_0036756,BIN_00170,2023-12-24,industrial,Kasoa,43.4,medium,general,3,185,0,0,23,LOW
COL_0036757,BIN_00170,2023-12-28,industrial,Kasoa,98.7,critical,general,4,185,0,0,54,HIGH
COL_0036758,BIN_00170,2023-12-31,industrial,Kasoa,35.8,medium,e_waste,3,185,0,0,33,MEDIUM
COL_0036759,BIN_00171,2022-01-02,residential,Tema,47.4,medium,organic,3,140,0,0,28,LOW
COL_0036760,BIN_00171,2022-01-05,residential,Tema,18.7,low,organic,3,140,0,0,22,LOW
COL_0036761,BIN_00171,2022-01-08,residential,Tema,26.0,low,recyclable,3,140,0,0,15,LOW
COL_0036762,BIN_00171,2022-01-11,residential,Tema,24.3,low,organic,3,140,0,0,22,LOW
COL_0036763,BIN_00171,2022-01-14,residential,Tema,26.0,low,general,3,140,0,0,17,LOW
COL_0036764,BIN_00171,2022-01-18,residential,Tema,32.8,medium,organic,4,140,0,0,32,MEDIUM
COL_0036765,BIN_00171,2022-01-21,residential,Tema,22.0,low,e_waste,3,140,0,0,27,LOW
COL_0036766,BIN_00171,2022-01-24,residential,Tema,21.4,low,general,3,140,0,0,17,LOW
COL_0036767,BIN_00171,2022-01-27,residential,Tema,28.2,low,organic,3,140,0,0,22,LOW
COL_0036768,BIN_00171,2022-01-30,residential,Tema,20.0,low,recyclable,3,140,0,0,15,LOW
COL_0036769,BIN_00171,2022-02-02,residential,Tema,24.1,low,organic,3,140,0,0,22,LOW
COL_0036770,BIN_00171,2022-02-05,residential,Tema,22.9,low,general,3,140,0,0,17,LOW
COL_0036771,BIN_00171,2022-02-10,residential,Tema,33.5,medium,organic,5,140,0,0,36,MEDIUM
COL_0036772,BIN_00171,2022-02-13,residential,Tema,21.3,low,general,3,140,0,0,17,LOW
COL_0036773,BIN_00171,2022-02-17,residential,Tema,29.4,low,organic,4,140,0,0,26,LOW
COL_0036774,BIN_00171,2022-02-20,residential,Tema,28.9,low,recyclable,3,140,0,0,15,LOW
COL_0036775,BIN_00171,2022-02-23,residential,Tema,24.2,low,general,3,140,0,0,17,LOW
COL_0036776,BIN_00171,2022-02-26,residential,Tema,27.0,low,recyclable,3,140,0,0,15,LOW
COL_0036777,BIN_00171,2022-03-02,residential,Tema,30.8,medium,general,4,140,0,0,27,LOW
COL_0036778,BIN_00171,2022-03-05,residential,Tema,21.1,low,organic,3,140,0,0,22,LOW
COL_0036779,BIN_00171,2022-03-08,residential,Tema,20.8,low,recyclable,3,140,0,0,15,LOW
COL_0036780,BIN_00171,2022-03-13,residential,Tema,31.2,medium,organic,5,140,0,0,36,MEDIUM
COL_0036781,BIN_00171,2022-03-16,residential,Tema,19.3,low,organic,3,140,0,0,22,LOW
COL_0036782,BIN_00171,2022-03-19,residential,Tema,16.2,low,organic,3,140,0,0,22,LOW
COL_0036783,BIN_00171,2022-03-23,residential,Tema,30.4,medium,general,4,140,0,0,27,LOW
COL_0036784,BIN_00171,2022-03-26,residential,Tema,18.6,low,general,3,140,0,0,17,LOW
COL_0036785,BIN_00171,2022-03-29,residential,Tema,22.1,low,recyclable,3,140,0,0,15,LOW
COL_0036786,BIN_00171,2022-04-01,residential,Tema,18.2,low,general,3,140,0,0,17,LOW
COL_0036787,BIN_00171,2022-04-05,residential,Tema,31.0,medium,organic,4,140,0,0,32,MEDIUM
COL_0036788,BIN_00171,2022-04-09,residential,Tema,32.7,medium,organic,4,140,0,0,32,MEDIUM
COL_0036789,BIN_00171,2022-04-13,residential,Tema,30.1,medium,recyclable,4,140,0,0,25,LOW
COL_0036790,BIN_00171,2022-04-16,residential,Tema,24.1,low,organic,3,140,0,0,22,LOW
COL_0036791,BIN_00171,2022-04-19,residential,Tema,15.4,low,organic,3,140,0,0,22,LOW
COL_0036792,BIN_00171,2022-04-22,residential,Tema,21.7,low,organic,3,140,0,0,22,LOW
COL_0036793,BIN_00171,2022-04-25,residential,Tema,22.8,low,organic,3,140,0,0,22,LOW
COL_0036794,BIN_00171,2022-04-29,residential,Tema,26.8,low,organic,4,140,0,0,26,LOW
COL_0036795,BIN_00171,2022-05-02,residential,Tema,27.9,low,organic,3,140,0,0,22,LOW
COL_0036796,BIN_00171,2022-05-05,residential,Tema,14.8,low,general,3,140,0,0,17,LOW
COL_0036797,BIN_00171,2022-05-08,residential,Tema,18.1,low,organic,3,140,0,0,22,LOW
COL_0036798,BIN_00171,2022-05-11,residential,Tema,22.8,low,general,3,140,0,0,17,LOW
COL_0036799,BIN_00171,2022-05-14,residential,Tema,17.1,low,organic,3,140,0,0,22,LOW
COL_0036800,BIN_00171,2022-05-17,residential,Tema,16.8,low,general,3,140,0,0,17,LOW
COL_0036801,BIN_00171,2022-05-20,residential,Tema,16.0,low,general,3,140,0,0,17,LOW
COL_0036802,BIN_00171,2022-05-23,residential,Tema,13.5,low,recyclable,3,140,0,0,15,LOW
COL_0036803,BIN_00171,2022-05-26,residential,Tema,21.1,low,recyclable,3,140,0,0,15,LOW
COL_0036804,BIN_00171,2022-05-30,residential,Tema,23.1,low,organic,4,140,0,0,26,LOW
COL_0036805,BIN_00171,2022-06-03,residential,Tema,22.2,low,organic,4,140,0,0,26,LOW
COL_0036806,BIN_00171,2022-06-06,residential,Tema,18.6,low,organic,3,140,0,0,22,LOW
COL_0036807,BIN_00171,2022-06-09,residential,Tema,12.7,low,general,3,140,0,0,17,LOW
COL_0036808,BIN_00171,2022-06-13,residential,Tema,21.7,low,organic,4,140,0,0,26,LOW
COL_0036809,BIN_00171,2022-06-16,residential,Tema,16.2,low,organic,3,140,0,0,22,LOW
COL_0036810,BIN_00171,2022-06-19,residential,Tema,16.1,low,organic,3,140,0,0,22,LOW
COL_0036811,BIN_00171,2022-06-24,residential,Tema,19.1,low,organic,5,140,0,0,30,MEDIUM
COL_0036812,BIN_00171,2022-06-28,residential,Tema,19.3,low,organic,4,140,0,0,26,LOW
COL_0036813,BIN_00171,2022-07-01,residential,Tema,21.9,low,general,3,140,0,0,17,LOW
COL_0036814,BIN_00171,2022-07-04,residential,Tema,23.0,low,general,3,140,0,0,17,LOW
COL_0036815,BIN_00171,2022-07-07,residential,Tema,15.9,low,general,3,140,0,0,17,LOW
COL_0036816,BIN_00171,2022-07-10,residential,Tema,19.5,low,organic,3,140,0,0,22,LOW
COL_0036817,BIN_00171,2022-07-14,residential,Tema,19.5,low,recyclable,4,140,0,0,19,LOW
COL_0036818,BIN_00171,2022-07-17,residential,Tema,14.3,low,general,3,140,0,0,17,LOW
COL_0036819,BIN_00171,2022-07-20,residential,Tema,17.2,low,organic,3,140,0,0,22,LOW
COL_0036820,BIN_00171,2022-07-23,residential,Tema,16.8,low,organic,3,140,0,0,22,LOW
COL_0036821,BIN_00171,2022-07-26,residential,Tema,20.8,low,general,3,140,0,0,17,LOW
COL_0036822,BIN_00171,2022-07-29,residential,Tema,21.4,low,recyclable,3,140,0,0,15,LOW
COL_0036823,BIN_00171,2022-08-01,residential,Tema,17.8,low,organic,3,140,0,0,22,LOW
COL_0036824,BIN_00171,2022-08-04,residential,Tema,23.1,low,recyclable,3,140,0,0,15,LOW
COL_0036825,BIN_00171,2022-08-07,residential,Tema,25.6,low,organic,3,140,0,0,22,LOW
COL_0036826,BIN_00171,2022-08-10,residential,Tema,25.0,low,organic,3,140,0,0,22,LOW
COL_0036827,BIN_00171,2022-08-13,residential,Tema,21.6,low,construction,3,140,0,0,12,LOW
COL_0036828,BIN_00171,2022-08-16,residential,Tema,25.7,low,organic,3,140,0,0,22,LOW
COL_0036829,BIN_00171,2022-08-20,residential,Tema,27.7,low,organic,4,140,0,0,26,LOW
COL_0036830,BIN_00171,2022-08-26,residential,Tema,38.6,medium,organic,6,140,0,0,36,MEDIUM
COL_0036831,BIN_00171,2022-08-29,residential,Tema,23.0,low,recyclable,3,140,0,0,15,LOW
