collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent
COL_0002367,BIN_00011,2023-10-27,17:57,Friday,0,,0,,3,24.4,low,15.32,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,28.7,71.7
COL_0002368,BIN_00011,2023-10-30,12:28,Monday,0,,0,,3,31.7,medium,22.74,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.1,0.0,77.1
COL_0002369,BIN_00011,2023-11-03,14:37,Friday,0,,0,,4,30.5,medium,43.08,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.2,6.8,98.0
COL_0002370,BIN_00011,2023-11-06,17:55,Monday,0,,0,,3,25.6,low,31.0,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.6,28.9,82.7
COL_0002371,BIN_00011,2023-11-09,11:35,Thursday,0,,0,,3,34.5,medium,29.49,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,4.0,89.9
COL_0002372,BIN_00011,2023-11-12,16:34,Sunday,0,,0,,3,16.9,low,9.49,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,27.2,73.3
COL_0002373,BIN_00011,2023-11-15,10:56,Wednesday,0,,0,,3,29.5,low,26.37,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.1,7.0,77.9
COL_0002374,BIN_00011,2023-11-19,08:40,Sunday,0,,0,,4,35.4,medium,23.69,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.1,8.1,77.3
COL_0002375,BIN_00011,2023-11-22,13:59,Wednesday,0,,0,,3,26.9,low,22.09,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Access blocked by vehicles,32.4,0.0,74.5
COL_0002376,BIN_00011,2023-11-25,12:03,Saturday,0,,0,,3,23.8,low,15.41,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.0,5.9,65.8
COL_0002377,BIN_00011,2023-11-28,14:51,Tuesday,0,,0,,3,28.2,low,39.72,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.4,17.1,87.0
COL_0002378,BIN_00011,2023-12-01,09:31,Friday,1,Farmers Day,0,,3,30.0,medium,15.7,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,53.7
COL_0002379,BIN_00011,2023-12-04,11:42,Monday,0,,0,,3,32.4,medium,20.59,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,49.7
COL_0002380,BIN_00011,2023-12-07,16:23,Thursday,0,,0,,3,34.4,medium,23.74,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,33.0,0.0,61.9
COL_0002381,BIN_00011,2023-12-10,08:15,Sunday,0,,0,,3,28.7,low,17.04,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.4,0.0,53.8
COL_0002382,BIN_00011,2023-12-14,15:11,Thursday,0,,0,,4,65.5,high,31.68,recyclable,"{""organic"": 21.7, ""recyclable"": 43.6, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.8,0.0,50.2
COL_0002383,BIN_00011,2023-12-17,08:51,Sunday,0,,0,,3,32.7,medium,30.06,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.3,0.0,59.1
COL_0002384,BIN_00011,2023-12-21,11:17,Thursday,0,,1,Christmas,4,58.5,medium,80.43,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Lid missing,30.8,5.6,48.6
COL_0002385,BIN_00011,2023-12-24,09:35,Sunday,0,,1,Christmas,3,39.4,medium,38.85,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.8,0.0,45.4
COL_0002386,BIN_00011,2023-12-26,09:57,Tuesday,1,Boxing Day,1,Christmas,2,60.4,high,57.75,organic,"{""organic"": 34.9, ""recyclable"": 30.4, ""general"": 30.4, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,34.9,0.0,52.0
COL_0002387,BIN_00011,2023-12-29,12:50,Friday,0,,1,Christmas,3,62.7,high,42.33,general,"{""organic"": 21.7, ""recyclable"": 30.4, ""general"": 43.6, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,0.0,55.5
COL_0002388,BIN_00012,2022-01-05,08:39,Wednesday,0,,0,,5,53.3,medium,52.31,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.0,0.0,57.0
COL_0002389,BIN_00012,2022-01-08,11:26,Saturday,0,,0,,3,24.6,low,13.61,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,34.3,0.0,68.3
COL_0002390,BIN_00012,2022-01-11,10:06,Tuesday,0,,0,,3,32.9,medium,28.9,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.9,0.0,49.6
COL_0002391,BIN_00012,2022-01-14,15:15,Friday,0,,0,,3,26.0,low,22.2,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.9,0.0,38.8
COL_0002392,BIN_00012,2022-01-17,16:23,Monday,0,,0,,3,19.5,low,13.57,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.5,0.0,49.9
COL_0002393,BIN_00012,2022-01-20,14:42,Thursday,0,,0,,3,40.5,medium,23.78,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.4,0.0,59.1
COL_0002394,BIN_00012,2022-01-23,14:35,Sunday,0,,0,,3,16.4,low,9.29,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.4,0.0,38.6
COL_0002395,BIN_00012,2022-01-26,15:31,Wednesday,0,,0,,3,36.9,medium,38.95,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.4,3.1,50.6
COL_0002396,BIN_00012,2022-01-30,16:36,Sunday,0,,0,,4,26.3,low,18.76,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.8,0.2,61.5
COL_0002397,BIN_00012,2022-02-02,10:42,Wednesday,0,,0,,3,37.5,medium,42.01,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.7,0.0,74.7
COL_0002398,BIN_00012,2022-02-06,11:37,Sunday,0,,0,,4,23.6,low,32.56,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.4,0.0,37.9
COL_0002399,BIN_00012,2022-02-09,10:31,Wednesday,0,,0,,3,35.0,medium,30.43,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.3,0.6,53.2
COL_0002400,BIN_00012,2022-02-12,07:39,Saturday,0,,0,,3,24.3,low,33.53,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,31.6,0.0,67.3
COL_0002401,BIN_00012,2022-02-15,16:23,Tuesday,0,,0,,3,24.5,low,13.06,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.6,0.0,61.9
COL_0002402,BIN_00012,2022-02-18,15:07,Friday,0,,0,,3,39.2,medium,22.67,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.5,0.0,34.0
COL_0002403,BIN_00012,2022-02-21,14:54,Monday,0,,0,,3,22.2,low,14.89,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.6,0.0,50.3
COL_0002404,BIN_00012,2022-02-26,11:42,Saturday,0,,0,,5,40.0,medium,28.18,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.8,0.0,45.3
COL_0002405,BIN_00012,2022-03-01,16:23,Tuesday,0,,0,,3,26.8,low,31.98,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.9,0.0,63.9
COL_0002406,BIN_00012,2022-03-04,12:32,Friday,0,,0,,3,24.6,low,24.0,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.2,0.0,82.8
COL_0002407,BIN_00012,2022-03-08,15:16,Tuesday,0,,0,,4,23.8,low,15.57,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.6,0.0,57.8
COL_0002408,BIN_00012,2022-03-11,09:20,Friday,0,,0,,3,34.8,medium,16.14,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.9,0.0,63.9
COL_0002409,BIN_00012,2022-03-14,17:28,Monday,0,,0,,3,14.7,low,10.53,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.0,0.0,68.1
COL_0002410,BIN_00012,2022-03-19,14:48,Saturday,0,,0,,5,46.6,medium,39.8,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.8,0.0,65.8
COL_0002411,BIN_00012,2022-03-22,14:46,Tuesday,0,,0,,3,24.1,low,23.36,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.4,0.0,54.3
COL_0002412,BIN_00012,2022-03-25,07:03,Friday,0,,0,,3,26.6,low,16.53,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.9,0.0,66.4
COL_0002413,BIN_00012,2022-03-28,06:08,Monday,0,,0,,3,22.5,low,22.81,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.0,0.0,63.1
COL_0002414,BIN_00012,2022-03-31,15:29,Thursday,0,,0,,3,30.3,medium,25.85,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.4,0.0,77.0
COL_0002415,BIN_00012,2022-04-03,10:31,Sunday,0,,1,Easter,3,14.6,low,19.86,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.4,11.1,72.9
COL_0002416,BIN_00012,2022-04-06,07:09,Wednesday,0,,1,Easter,3,36.5,medium,31.84,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.2,0.0,88.6
COL_0002417,BIN_00012,2022-04-09,13:16,Saturday,0,,1,Easter,3,29.7,low,39.46,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.9,12.7,83.8
COL_0002418,BIN_00012,2022-04-12,16:01,Tuesday,0,,0,,3,29.6,low,19.78,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.5,1.4,71.6
COL_0002419,BIN_00012,2022-04-15,15:47,Friday,0,,0,,3,32.4,medium,33.09,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.3,1.0,83.4
COL_0002420,BIN_00012,2022-04-18,12:11,Monday,0,,0,,3,15.9,low,19.7,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,Bin damaged - needs repair,25.6,0.0,67.8
COL_0002421,BIN_00012,2022-04-22,12:34,Friday,0,,0,,4,28.7,low,28.73,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.6,2.3,82.4
COL_0002422,BIN_00012,2022-04-25,09:47,Monday,0,,0,,3,11.1,low,10.35,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.6,16.7,84.3
COL_0002423,BIN_00012,2022-04-28,09:24,Thursday,0,,0,,3,26.0,low,26.75,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,32.0,0.0,86.6
COL_0002424,BIN_00012,2022-05-01,16:37,Sunday,1,May Day,0,,3,18.7,low,13.29,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.1,1.7,77.9
COL_0002425,BIN_00012,2022-05-04,09:06,Wednesday,0,,0,,3,31.7,medium,25.32,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.0,0.0,89.1
COL_0002426,BIN_00012,2022-05-07,12:34,Saturday,0,,0,,3,22.3,low,23.29,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.0,6.0,73.4
COL_0002427,BIN_00012,2022-05-11,13:24,Wednesday,0,,0,,4,24.2,low,16.87,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.0,0.0,79.4
COL_0002428,BIN_00012,2022-05-14,11:40,Saturday,0,,0,,3,12.2,low,14.65,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.3,33.8,73.9
COL_0002429,BIN_00012,2022-05-18,08:27,Wednesday,0,,0,,4,30.1,medium,32.54,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,Normal collection,28.0,11.8,69.9
COL_0002430,BIN_00012,2022-05-22,10:44,Sunday,0,,0,,4,17.6,low,9.41,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.3,4.1,89.7
COL_0002431,BIN_00012,2022-05-25,12:13,Wednesday,0,,0,,3,23.6,low,10.99,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.3,0.1,73.0
COL_0002432,BIN_00012,2022-05-28,10:59,Saturday,0,,0,,3,23.6,low,23.83,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.6,3.7,90.5
COL_0002433,BIN_00012,2022-05-31,11:25,Tuesday,0,,0,,3,13.7,low,6.37,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.1,23.5,72.0
COL_0002434,BIN_00012,2022-06-03,11:23,Friday,0,,0,,3,22.5,low,23.24,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.5,1.3,73.3
COL_0002435,BIN_00012,2022-06-06,13:54,Monday,0,,0,,3,24.0,low,31.82,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.0,0.0,80.9
COL_0002436,BIN_00012,2022-06-09,06:56,Thursday,0,,0,,3,24.7,low,16.2,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.8,0.0,72.7
COL_0002437,BIN_00012,2022-06-12,07:17,Sunday,0,,0,,3,10.6,low,4.62,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.6,2.1,74.3
COL_0002438,BIN_00012,2022-06-15,09:11,Wednesday,0,,0,,3,21.3,low,11.34,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.2,36.2,86.9
COL_0002439,BIN_00012,2022-06-18,09:31,Saturday,0,,0,,3,18.6,low,14.82,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.8,0.0,82.3
COL_0002440,BIN_00012,2022-06-21,09:48,Tuesday,0,,0,,3,20.7,low,16.24,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.0,20.8,59.0
COL_0002441,BIN_00012,2022-06-24,10:43,Friday,0,,0,,3,16.7,low,14.5,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.3,20.1,74.3
COL_0002442,BIN_00012,2022-06-27,15:38,Monday,0,,0,,3,18.4,low,8.66,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,28.4,0.0,76.8
COL_0002443,BIN_00012,2022-07-01,10:29,Friday,1,Republic Day,0,,4,35.5,medium,36.57,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,24.7,0.0,78.8
COL_0002444,BIN_00012,2022-07-04,09:58,Monday,0,,0,,3,15.2,low,7.26,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.4,0.0,79.4
COL_0002445,BIN_00012,2022-07-08,16:52,Friday,0,,0,,4,31.3,medium,17.17,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.0,7.8,72.4
COL_0002446,BIN_00012,2022-07-11,11:31,Monday,0,,0,,3,18.6,low,24.44,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,Graffiti on bin,26.6,18.2,85.2
COL_0002447,BIN_00012,2022-07-14,11:15,Thursday,0,,0,,3,26.3,low,14.71,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.6,1.9,86.3
COL_0002448,BIN_00012,2022-07-17,11:10,Sunday,0,,0,,3,12.0,low,7.15,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.5,0.0,75.4
COL_0002449,BIN_00012,2022-07-21,07:27,Thursday,0,,0,,4,41.4,medium,28.56,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.6,0.0,67.7
COL_0002450,BIN_00012,2022-07-24,08:00,Sunday,0,,0,,3,13.5,low,14.41,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,27.6,0.0,84.3
COL_0002451,BIN_00012,2022-07-29,14:49,Friday,0,,0,,5,44.3,medium,56.71,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,23.9,1.9,84.6
COL_0002452,BIN_00012,2022-08-02,10:13,Tuesday,0,,0,,4,23.0,low,19.89,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.3,3.0,56.8
COL_0002453,BIN_00012,2022-08-05,17:50,Friday,0,,0,,3,37.0,medium,24.93,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.3,0.0,47.4
COL_0002454,BIN_00012,2022-08-08,17:10,Monday,0,,0,,3,16.8,low,22.5,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.8,1.1,66.1
COL_0002455,BIN_00012,2022-08-11,13:49,Thursday,0,,0,,3,34.6,medium,24.43,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,33.2,0.0,49.4
COL_0002456,BIN_00012,2022-08-14,12:37,Sunday,0,,0,,3,18.7,low,17.02,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.6,0.0,63.0
COL_0002457,BIN_00012,2022-08-17,17:09,Wednesday,0,,0,,3,41.9,medium,45.4,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,25.7,0.0,52.4
COL_0002458,BIN_00012,2022-08-20,06:33,Saturday,0,,0,,3,23.7,low,19.03,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.0,0.0,41.4
COL_0002459,BIN_00012,2022-08-23,06:40,Tuesday,0,,0,,3,26.8,low,37.54,organic,"{""organic"": 39.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.3,0.0,55.6
COL_0002460,BIN_00012,2022-08-26,09:15,Friday,0,,0,,3,28.8,low,18.73,recyclable,"{""organic"": 26.1, ""recyclable"": 39.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,26.1,0.0,52.0
COL_0002461,BIN_00012,2022-08-29,07:19,Monday,0,,0,,3,17.7,low,18.24,e_waste,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 30.4, ""hazardous"": 2.6, ""e_waste"": 13.9, ""construction"": 0.9}",0,0,,30.0,0.0,63.6
COL_0002462,BIN_00012,2022-09-01,06:42,Thursday,0,,0,,3,28.7,low,19.43,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,30.0,13.3,85.5
COL_0002463,BIN_00012,2022-09-04,08:20,Sunday,0,,0,,3,18.2,low,16.81,general,"{""organic"": 26.1, ""recyclable"": 26.1, ""general"": 43.4, ""hazardous"": 2.6, ""e_waste"": 0.9, ""construction"": 0.9}",0,0,,29.8,28.4,87.8
